country,designation,points,price,province,region_1,taster_name,taster_twitter_handle,title,variety,winery,year
US,SV Estate,87,42.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Stoller 2014 SV Estate Pinot Noir (Dundee Hills),Pinot Noir,Stoller,[2014]
US,La Colina Vineyard,87,50.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Torii Mor 2015 La Colina Vineyard Pinot Noir (Dundee Hills),Pinot Noir,Torii Mor,[2015]
France,Les Chênes,90,40.0,Burgundy,Chassagne-Montrachet,Roger Voss,@vossroger,Philippe Colin 2020 Les Chênes  (Chassagne-Montrachet),Pinot Noir,Philippe Colin,[2020]
France,Les Charmières Premier Cru,90,32.0,Burgundy,Savigny-lès-Beaune,Roger Voss,@vossroger,Pierre Cornu Camus 2020 Les Charmières Premier Cru  (Savigny-lès-Beaune),Pinot Noir,Pierre Cornu Camus,[2020]
US,Dundee Hills Vineyards,90,31.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Winderlea 2020 Dundee Hills Vineyards Pinot Noir (Dundee Hills),Pinot Noir,Winderlea,[2020]
US,Momtazi Vineyard,89,36.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Fullerton 2020 Momtazi Vineyard Pinot Noir (McMinnville),Pinot Noir,Fullerton,[2020]
US,Durell Vineyard,90,45.0,California,Sonoma Coast,Virginie Boone,@vboone,Pali 2018 Durell Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Pali,[2018]
US,Bella Luna Vineyard,90,40.0,California,Russian River Valley,Virginie Boone,@vboone,Churchill Cellars 2018 Bella Luna Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Churchill Cellars,[2018]
France,Vieilli en Fût de Chêne,85,14.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Labouré-Roi 2020 Vieilli en Fût de Chêne  (Bourgogne),Pinot Noir,Labouré-Roi,[2020]
US,Black Family Estate,90,59.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,The Four Graces 2017 Black Family Estate Pinot Noir (Dundee Hills),Pinot Noir,The Four Graces,[2017]
US,Thérèse Vineyards Lester Family Vineyards,89,39.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Martin Ranch 2018 Thérèse Vineyards Lester Family Vineyards Pinot Noir (Santa Cruz Mountains),Pinot Noir,Martin Ranch,[2018]
France,En Sazenay Premier Cru,93,36.0,Burgundy,Mercurey,Roger Voss,@vossroger,Domaine de Suremain 2021 En Sazenay Premier Cru  (Mercurey),Pinot Noir,Domaine de Suremain,[2021]
France,La Bondue Premier Cru,93,36.0,Burgundy,Mercurey,Roger Voss,@vossroger,Domaine de Suremain 2021 La Bondue Premier Cru  (Mercurey),Pinot Noir,Domaine de Suremain,[2021]
France,Château de Chamirey Clos l'Evêque Premier Cru,93,38.0,Burgundy,Mercurey,Roger Voss,@vossroger,Domaines Devillard 2021 Château de Chamirey Clos l'Evêque Premier Cru  (Mercurey),Pinot Noir,Domaines Devillard,[2021]
US,Rio Vista Vineyard Clone 2A,93,40.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Flying Goat Cellars 2019 Rio Vista Vineyard Clone 2A Pinot Noir (Sta. Rita Hills),Pinot Noir,Flying Goat Cellars,[2019]
France,Les Platières Premier Cru,93,53.0,Burgundy,Pommard,Roger Voss,@vossroger,Arnaud Baillot 2021 Les Platières Premier Cru  (Pommard),Pinot Noir,Arnaud Baillot,[2021]
France,Montée Rouge Premier Cru,93,42.0,Burgundy,Beaune,Roger Voss,@vossroger,Château de Santenay 2021 Montée Rouge Premier Cru  (Beaune),Pinot Noir,Château de Santenay,[2021]
France,Clos l'Evêque Premier Cru,93,36.0,Burgundy,Mercurey,Roger Voss,@vossroger,Domaine de Suremain 2021 Clos l'Evêque Premier Cru  (Mercurey),Pinot Noir,Domaine de Suremain,[2021]
France,Château de Chamirey Clos des Ruelles Premier Cru,93,38.0,Burgundy,Mercurey,Roger Voss,@vossroger,Domaines Devillard 2021 Château de Chamirey Clos des Ruelles Premier Cru  (Mercurey),Pinot Noir,Domaines Devillard,[2021]
France,Clos de la Chapelle Premier Cru,93,56.0,Burgundy,Volnay,Roger Voss,@vossroger,Meurgey-Croses 2021 Clos de la Chapelle Premier Cru  (Volnay),Pinot Noir,Meurgey-Croses,[2021]
France,Domaine Clos de la Chapelle Les Chanlins-Bas Premier Cru,93,51.0,Burgundy,Pommard,Roger Voss,@vossroger,Meurgey-Croses 2021 Domaine Clos de la Chapelle Les Chanlins-Bas Premier Cru  (Pommard),Pinot Noir,Meurgey-Croses,[2021]
US,La Encantada Vineyard,93,38.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Rideau 2021 La Encantada Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Rideau,[2021]
France,Les Grèves Premier Cru,93,40.0,Burgundy,Beaune,Roger Voss,@vossroger,Jean-Luc and Paul Aegerter 2021 Les Grèves Premier Cru  (Beaune),Pinot Noir,Jean-Luc and Paul Aegerter,[2021]
France,Buissonnier,86,19.0,Burgundy,Côte Chalonnaise,Roger Voss,@vossroger,Vignerons de Buxy 2019 Buissonnier  (Côte Chalonnaise),Pinot Noir,Vignerons de Buxy,[2019]
US,Mount Eden Clone,92,39.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Bargetto 2021 Mount Eden Clone Pinot Noir (Santa Cruz Mountains),Pinot Noir,Bargetto,[2021]
US,Donnelly Creek,92,45.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,FEL 2020 Donnelly Creek Pinot Noir (Anderson Valley),Pinot Noir,FEL,[2020]
US,Gap's Crown Vineyard,92,41.0,California,Sonoma Coast,Virginie Boone,@vboone,Fulcrum 2021 Gap's Crown Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Fulcrum,[2021]
US,Block 8 Bien Nacido Vineyard,96,47.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Foxen 2021 Block 8 Bien Nacido Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Foxen,[2021]
US,Solomon Hills Vineyard,96,47.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Foxen 2021 Solomon Hills Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Foxen,[2021]
US,Clos Pepe Vineyard,96,46.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Siduri 2021 Clos Pepe Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Siduri,[2021]
US,Pisoni VIneyard,96,48.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Siduri 2021 Pisoni VIneyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Siduri,[2021]
US,Bella Una,95,56.0,California,Russian River Valley,Virginie Boone,@vboone,Benovia 2020 Bella Una Pinot Noir (Russian River Valley),Pinot Noir,Benovia,[2020]
France,Le Rognet,95,65.0,Burgundy,Corton,Roger Voss,@vossroger,Domaine Arnoux Père et Fils 2021 Le Rognet  (Corton),Pinot Noir,Domaine Arnoux Père et Fils,[2021]
US,Single Vineyard La Colline,95,44.0,California,Arroyo Grande Valley,Matt Kettmann,@mattkettmann,Laetitia 2021 Single Vineyard La Colline Pinot Noir (Arroyo Grande Valley),Pinot Noir,Laetitia,[2021]
US,Rio Vista Vineyard Dijon,95,46.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Flying Goat Cellars 2019 Rio Vista Vineyard Dijon Pinot Noir (Sta. Rita Hills),Pinot Noir,Flying Goat Cellars,[2019]
US,Dierberg Vineyard,95,41.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Siduri 2021 Dierberg Vineyard Pinot Noir (Sta. Rita Hills),Pinot Noir,Siduri,[2021]
US,Director's Cut,90,29.0,California,Russian River Valley,Virginie Boone,@vboone,Francis Ford Coppola 2019 Director's Cut Pinot Noir (Russian River Valley),Pinot Noir,Francis Ford Coppola,[2019]
US,Nicholas Vineyard,90,63.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Adelsheim 2019 Nicholas Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,Adelsheim,[2019]
US,Reserve,90,45.0,California,Russian River Valley,Virginie Boone,@vboone,Amici 2019 Reserve Pinot Noir (Russian River Valley),Pinot Noir,Amici,[2019]
US,Estate,90,39.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Cristom 2019 Estate Pinot Noir (Eola-Amity Hills),Pinot Noir,Cristom,[2019]
US,Pinot Grande,92,30.0,California,El Dorado,Jim Gordon,@gordone_cellars,Boeger 2020 Pinot Grande Pinot Noir (El Dorado),Pinot Noir,Boeger,[2020]
France,Aux Chaignots Premier Cru,92,67.0,Burgundy,Nuits-St.-Georges,Roger Voss,@vossroger,Domaine Faiveley 2020 Aux Chaignots Premier Cru  (Nuits-St.-Georges),Pinot Noir,Domaine Faiveley,[2020]
US,Deep End Blend,92,44.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Navarro 2019 Deep End Blend Pinot Noir (Anderson Valley),Pinot Noir,Navarro,[2019]
US,La Colina Vineyard,92,44.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Rex Hill 2019 La Colina Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Rex Hill,[2019]
US,Reserve,86,41.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Plush 2016 Reserve Pinot Noir (Willamette Valley),Pinot Noir,Plush,[2016]
France,Domaine des Brosses,88,25.0,Loire Valley,Sancerre,Roger Voss,@vossroger,Alain Girard et Fils 2020 Domaine des Brosses  (Sancerre),Pinot Noir,Alain Girard et Fils,[2020]
France,Le Charmois Premier Cru,88,34.0,Burgundy,Saint-Aubin,Roger Voss,@vossroger,Au Pied du Mont Chauve 2018 Le Charmois Premier Cru  (Saint-Aubin),Pinot Noir,Au Pied du Mont Chauve,[2018]
US,Conoscenti,90,45.0,California,Sonoma Coast,Virginie Boone,@vboone,Galatea Effect 2019 Conoscenti Pinot Noir (Sonoma Coast),Pinot Noir,Galatea Effect,[2019]
US,Weir Vineyard,87,53.0,California,Yorkville Highlands,Virginie Boone,@vboone,Talisman 2016 Weir Vineyard Pinot Noir (Yorkville Highlands),Pinot Noir,Talisman,[2016]
France,Les Belles Vignes,87,30.0,Loire Valley,Sancerre,Roger Voss,@vossroger,Fournier Père et Fils 2015 Les Belles Vignes  (Sancerre),Pinot Noir,Fournier Père et Fils,[2015]
France,Les Royaux,89,50.0,Loire Valley,Sancerre,Roger Voss,@vossroger,Domaine Laporte 2015 Les Royaux  (Sancerre),Pinot Noir,Domaine Laporte,[2015]
France,Les Teurons Premier Cru,91,47.0,Burgundy,Beaune,Roger Voss,@vossroger,Albert Morot 2020 Les Teurons Premier Cru  (Beaune),Pinot Noir,Albert Morot,[2020]
US,Torrey Hill Vineyard,91,34.0,California,Russian River Valley,Virginie Boone,@vboone,Bruliam 2020 Torrey Hill Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Bruliam,[2020]
US,Breaking Ground,91,36.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Adelsheim 2020 Breaking Ground Pinot Noir (Chehalem Mountains),Pinot Noir,Adelsheim,[2020]
US,Dutton Ranch,91,34.0,California,Russian River Valley,Virginie Boone,@vboone,Sonoma-Loeb 2020 Dutton Ranch Pinot Noir (Russian River Valley),Pinot Noir,Sonoma-Loeb,[2020]
US,SLH,91,30.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Hahn 2020 SLH Pinot Noir (Santa Lucia Highlands),Pinot Noir,Hahn,[2020]
France,Château de Chamirey,87,34.0,Burgundy,Mercurey,Roger Voss,@vossroger,Domaines Devillard 2016 Château de Chamirey  (Mercurey),Pinot Noir,Domaines Devillard,[2016]
France,Domaine des Perdrix,87,35.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Domaines Devillard 2016 Domaine des Perdrix  (Bourgogne),Pinot Noir,Domaines Devillard,[2016]
France,En Caradeux Premier Cru,88,28.0,Burgundy,Pernand-Vergelesses,Roger Voss,@vossroger,Patriarche Père et Fils 2019 En Caradeux Premier Cru  (Pernand-Vergelesses),Pinot Noir,Patriarche Père et Fils,[2019]
US,Estate,88,27.0,Oregon,Eola-Amity Hills,Paul Gregutt,@paulgwine ,Björnson 2020 Estate Pinot Noir (Eola-Amity Hills),Pinot Noir,Björnson,[2020]
France,Les Beaumonts,88,27.0,Burgundy,Chorey-lès-Beaune,Roger Voss,@vossroger,Domaine Arnoux Père et Fils 2020 Les Beaumonts  (Chorey-lès-Beaune),Pinot Noir,Domaine Arnoux Père et Fils,[2020]
France,Le Pinot Noir d'Alain Brumont,88,41.0,France Other,Vin de France,Roger Voss,@vossroger,Vignobles Brumont 2015 Le Pinot Noir d'Alain Brumont Pinot Noir (Vin de France),Pinot Noir,Vignobles Brumont,[2015]
US,Hillside Vineyard,95,104.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Wedell Cellars 2016 Hillside Vineyard Pinot Noir (Edna Valley),Pinot Noir,Wedell Cellars,[2016]
US,Summit Block,95,56.0,California,Russian River Valley,Virginie Boone,@vboone,Lynmar 2020 Summit Block Pinot Noir (Russian River Valley),Pinot Noir,Lynmar,[2020]
US,Rincon Vineyards,94,41.0,California,Arroyo Grande Valley,Matt Kettmann,@mattkettmann,El Lugar 2020 Rincon Vineyards Pinot Noir (Arroyo Grande Valley),Pinot Noir,El Lugar,[2020]
US,Cali's Cuvée,85,26.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Left Coast Cellars 2014 Cali's Cuvée Pinot Noir (Willamette Valley),Pinot Noir,Left Coast Cellars,[2014]
US,Wadenswil,91,45.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Hyland 2019 Wadenswil Pinot Noir (McMinnville),Pinot Noir,Hyland,[2019]
US,Jill's 115,91,46.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Lenné Estate 2018 Jill's 115 Pinot Noir,Pinot Noir,Lenné Estate,[2018]
US,Reserve,91,44.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Panther Creek 2018 Reserve Pinot Noir (Willamette Valley),Pinot Noir,Panther Creek,[2018]
US,West Block,91,44.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Patton Valley 2018 West Block Pinot Noir (Willamette Valley),Pinot Noir,Patton Valley,[2018]
US,Presqu'ile Vineyard,91,49.0,California,Santa Maria Valley,Matt Kettmann,@mattkettmann,Presqu'ile 2018 Presqu'ile Vineyard Pinot Noir (Santa Maria Valley),Pinot Noir,Presqu'ile,[2018]
US,Rolling Green Estate,91,51.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,The Eyrie Vineyards 2018 Rolling Green Estate Pinot Noir (Dundee Hills),Pinot Noir,The Eyrie Vineyards,[2018]
France,Clos des Fèves Premier Cru,93,96.0,Burgundy,Beaune,Roger Voss,@vossroger,Chanson Père et Fils 2015 Clos des Fèves Premier Cru  (Beaune),Pinot Noir,Chanson Père et Fils,[2015]
US,Abetina 2,92,77.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Ponzi 2017 Abetina 2 Pinot Noir (Willamette Valley),Pinot Noir,Ponzi,[2017]
US,Manchester Ridge,89,45.0,California,Mendocino County,Jim Gordon,@gordone_cellars,Tom Eddy 2018 Manchester Ridge Pinot Noir (Mendocino County),Pinot Noir,Tom Eddy,[2018]
US,Nicholas Estate Reserve,89,38.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Anam Cara 2018 Nicholas Estate Reserve Pinot Noir (Chehalem Mountains),Pinot Noir,Anam Cara,[2018]
US,Clone 667,91,36.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Alma Rosa 2021 Clone 667 Pinot Noir (Sta. Rita Hills),Pinot Noir,Alma Rosa,[2021]
US,Pommard Clone,91,30.0,California,Santa Cruz Mountains,Matt Kettmann,@mattkettmann,Bargetto 2021 Pommard Clone Pinot Noir (Santa Cruz Mountains),Pinot Noir,Bargetto,[2021]
US,Fortieth Anniversary Vintage,91,27.0,California,Central Coast,Matt Kettmann,@mattkettmann,Calera 2021 Fortieth Anniversary Vintage Pinot Noir (Central Coast),Pinot Noir,Calera,[2021]
US,Coastlands Vineyard,98,59.0,California,Sonoma Coast,Virginie Boone,@vboone,Williams Selyem 2020 Coastlands Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Williams Selyem,[2020]
US,Mystos,90,41.0,California,Russian River Valley,Virginie Boone,@vboone,Longboard 2019 Mystos Pinot Noir (Russian River Valley),Pinot Noir,Longboard,[2019]
Argentina,Pr1mum,84,71.0,Mendoza Province,Uco Valley,Michael Schachner,@wineschach,Salentein 2010 Pr1mum Pinot Noir (Uco Valley),Pinot Noir,Salentein,[]
France,Nature'S,85,24.0,Alsace,Alsace,Roger Voss,@vossroger,Louis Sipp 2015 Nature'S Pinot Noir (Alsace),Pinot Noir,Louis Sipp,[2015]
US,Kaufman Sunnyside Vineyard,90,38.0,California,Sonoma Mountain,Virginie Boone,@vboone,WillowBrook Cellars 2018 Kaufman Sunnyside Vineyard Pinot Noir (Sonoma Mountain),Pinot Noir,WillowBrook Cellars,[2018]
US,Johan Vineyards,87,25.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Day 2020 Johan Vineyards Pinot Noir (Willamette Valley),Pinot Noir,Day,[2020]
US,The Attaché,87,29.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Maison L'Envoyé 2019 The Attaché Pinot Noir (Willamette Valley),Pinot Noir,Maison L'Envoyé,[2019]
US,Winemaker's Cuvée,87,25.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Panther Creek 2019 Winemaker's Cuvée Pinot Noir (Willamette Valley),Pinot Noir,Panther Creek,[2019]
US,Falcon Glen Vineyard,87,28.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Silvan Ridge 2019 Falcon Glen Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Silvan Ridge,[2019]
US,El Coro,87,35.0,California,Sonoma Coast,Virginie Boone,@vboone,Keller Estate 2019 El Coro Pinot Noir (Sonoma Coast),Pinot Noir,Keller Estate,[2019]
US,Estate Bottled,87,24.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Husch 2018 Estate Bottled Pinot Noir (Anderson Valley),Pinot Noir,Husch,[2018]
US,The Whitewing,86,34.0,California,Russian River Valley,Virginie Boone,@vboone,Armanino Family Cellars 2019 The Whitewing Pinot Noir (Russian River Valley),Pinot Noir,Armanino Family Cellars,[2019]
US,No. 7,89,40.0,California,Sonoma Coast,Virginie Boone,@vboone,JCB 2018 No. 7 Pinot Noir (Sonoma Coast),Pinot Noir,JCB,[2018]
US,Plowbuster,88,22.0,Oregon,Oregon,Paul Gregutt,@paulgwine ,Carabella 2019 Plowbuster Pinot Noir (Oregon),Pinot Noir,Carabella,[2019]
France,Bonheur Convivial,88,21.0,Alsace,Alsace,Anne Krebiehl MW,@AnneInVino,Domaine Rieflé-Landmann 2020 Bonheur Convivial Pinot Noir (Alsace),Pinot Noir,Domaine Rieflé-Landmann,[2020]
France,Rosenberg,88,22.0,Alsace,Alsace,Anne Krebiehl MW,@AnneInVino,Domaine Saint-Rémy 2020 Rosenberg Pinot Noir (Alsace),Pinot Noir,Domaine Saint-Rémy,[2020]
US,Charles Vineyard,88,34.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Foursight 2019 Charles Vineyard Pinot Noir (Anderson Valley),Pinot Noir,Foursight,[2019]
US,Estate,88,33.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Raptor Ridge 2019 Estate Pinot Noir (Chehalem Mountains),Pinot Noir,Raptor Ridge,[2019]
France,Trois Chateaux,88,29.0,Alsace,Alsace,Anne Krebiehl MW,@AnneInVino,Kuentz-Bas 2019 Trois Chateaux Pinot Noir (Alsace),Pinot Noir,Kuentz-Bas,[2019]
US,White,88,21.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Left Coast Cellars 2021 White Pinot Noir (Willamette Valley),Pinot Noir,Left Coast Cellars,[2021]
Australia,Zdar,87,53.0,Tasmania,Tasmania,Joe Czerwinski,@JoeCz,Josef Chromy 2012 Zdar Pinot Noir (Tasmania),Pinot Noir,Josef Chromy,[2012]
US,Natasha,86,32.0,Oregon,McMinnville,Paul Gregutt,@paulgwine ,Youngberg Hill Vineyards 2019 Natasha Pinot Noir (McMinnville),Pinot Noir,Youngberg Hill Vineyards,[2019]
US,Winemaker's Blend,86,20.0,California,Sonoma County-Monterey County,Virginie Boone,@vboone,Ghost Pines 2019 Winemaker's Blend Pinot Noir (Sonoma County-Monterey County),Pinot Noir,Ghost Pines,[2019]
US,Méthode à l'Ancienne,91,37.0,California,Anderson Valley,Virginie Boone,@vboone,Navarro 2016 Méthode à l'Ancienne Pinot Noir (Anderson Valley),Pinot Noir,Navarro,[2016]
France,Collection Premier Cru,91,58.0,Burgundy,Pommard,Roger Voss,@vossroger,L. Tramier & Fils 2016 Collection Premier Cru  (Pommard),Pinot Noir,L. Tramier & Fils,[2016]
France,Les Damodes Premier Cru,89,55.0,Burgundy,Nuits-St.-Georges,Roger Voss,@vossroger,Domaine A. Machard de Gramont 2018 Les Damodes Premier Cru  (Nuits-St.-Georges),Pinot Noir,Domaine A. Machard de Gramont,[2018]
France,Brut Rosé,89,43.0,Alsace,Crémant d'Alsace,Roger Voss,@vossroger,Domaine Charles Baur NV Brut Rosé Pinot Noir (Crémant d'Alsace),Pinot Noir,Domaine Charles Baur,[]
France,Blanc de Noirs Brut,89,88.0,Champagne,Champagne,Roger Voss,@vossroger,Boizel NV Blanc de Noirs Brut Pinot Noir (Champagne),Pinot Noir,Boizel,[]
US,Estate Rosé of,89,24.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Sokol Blosser 2019 Estate Rosé of Pinot Noir (Dundee Hills),Pinot Noir,Sokol Blosser,[2019]
US,Estate Grown,84,14.0,California,Clarksburg,Jim Gordon,@gordone_cellars,Dancing Coyote 2018 Estate Grown Pinot Noir (Clarksburg),Pinot Noir,Dancing Coyote,[2018]
US,Blanc de Noir,90,98.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Duck Pond 2002 Blanc de Noir Pinot Noir (Willamette Valley),Pinot Noir,Duck Pond,[]
France,Classic,90,28.0,Alsace,Alsace,Anne Krebiehl MW,@AnneInVino,Hugel 2019 Classic Pinot Noir (Alsace),Pinot Noir,Hugel,[2019]
US,Bucher Vineyard,90,39.0,California,Russian River Valley,Virginie Boone,@vboone,Williams Selyem 2020 Bucher Vineyard Pinot Noir (Russian River Valley),Pinot Noir,Williams Selyem,[2020]
France,Clos Jus Premier Cru,89,28.0,Burgundy,Givry,Roger Voss,@vossroger,Vignerons de Buxy 2021 Clos Jus Premier Cru  (Givry),Pinot Noir,Vignerons de Buxy,[2021]
France,Laurent Dufouleur,89,41.0,Burgundy,Nuits-St.-Georges,Roger Voss,@vossroger,L. Tramier & Fils 2021 Laurent Dufouleur  (Nuits-St.-Georges),Pinot Noir,L. Tramier & Fils,[2021]
US,Clay Court,94,50.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Elk Cove 2019 Clay Court Pinot Noir (Chehalem Mountains),Pinot Noir,Elk Cove,[2019]
US,Ribbon Ridge Estate,94,45.0,Oregon,Ribbon Ridge,Paul Gregutt,@paulgwine ,Trisaetum 2019 Ribbon Ridge Estate Pinot Noir (Ribbon Ridge),Pinot Noir,Trisaetum,[2019]
US,Wichmann Dundee Estate,94,45.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Trisaetum 2019 Wichmann Dundee Estate Pinot Noir (Dundee Hills),Pinot Noir,Trisaetum,[2019]
France,Les Damodes Premier Cru,92,83.0,Burgundy,Nuits-St.-Georges,Roger Voss,@vossroger,Domaine Faiveley 2016 Les Damodes Premier Cru  (Nuits-St.-Georges),Pinot Noir,Domaine Faiveley,[2016]
France,Vieilles Vignes,92,72.0,Burgundy,Volnay,Roger Voss,@vossroger,Roche de Bellene 2016 Vieilles Vignes  (Volnay),Pinot Noir,Roche de Bellene,[2016]
US,Nobles Vineyard,91,41.0,California,Fort Ross-Seaview,Virginie Boone,@vboone,Davies 2020 Nobles Vineyard Pinot Noir (Fort Ross-Seaview),Pinot Noir,Davies,[2020]
France,Blanc de Noirs Brut,91,82.0,Champagne,Champagne,Roger Voss,@vossroger,Devaux NV Blanc de Noirs Brut Pinot Noir (Champagne),Pinot Noir,Devaux,[]
France,Brut Nature Zero Dosage,91,98.0,Champagne,Champagne,Roger Voss,@vossroger,Drappier NV Brut Nature Zero Dosage Pinot Noir (Champagne),Pinot Noir,Drappier,[]
US,Estate,93,35.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Alloro 2020 Estate Pinot Noir (Chehalem Mountains),Pinot Noir,Alloro,[2020]
US,OFS,93,40.0,California,Russian River Valley,Virginie Boone,@vboone,De Loach 2019 OFS Pinot Noir (Russian River Valley),Pinot Noir,De Loach,[2019]
US,Keefer Ranch,93,48.0,California,Russian River Valley,Virginie Boone,@vboone,Della 2020 Keefer Ranch Pinot Noir (Russian River Valley),Pinot Noir,Della,[2020]
US,Year of the Horse Single Vineyard Reserve,93,56.0,California,Russian River Valley,Virginie Boone,@vboone,Donum 2020 Year of the Horse Single Vineyard Reserve Pinot Noir (Russian River Valley),Pinot Noir,Donum,[2020]
US,Bishop Creek,93,60.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Nicolas-Jay 2020 Bishop Creek Pinot Noir,Pinot Noir,Nicolas-Jay,[2020]
US,Blackberry Block,93,35.0,Oregon,Dundee Hills,Paul Gregutt,@paulgwine ,Sokol Blosser 2020 Blackberry Block Pinot Noir (Dundee Hills),Pinot Noir,Sokol Blosser,[2020]
US,Cinq Élus,93,49.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Lenné Estate 2020 Cinq Élus Pinot Noir,Pinot Noir,Lenné Estate,[2020]
US,Eleanor's 114,93,43.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Lenné Estate 2020 Eleanor's 114 Pinot Noir,Pinot Noir,Lenné Estate,[2020]
US,Hirsch Vineyard,93,53.0,California,Sonoma Coast,Virginie Boone,@vboone,Williams Selyem 2020 Hirsch Vineyard Pinot Noir (Sonoma Coast),Pinot Noir,Williams Selyem,[2020]
US,Three Vineyard,89,32.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Chehalem 2017 Three Vineyard Pinot Noir (Willamette Valley),Pinot Noir,Chehalem,[2017]
US,Latitude 45° Estate Grown,92,35.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Left Coast Cellars 2020 Latitude 45° Estate Grown Pinot Noir (Willamette Valley),Pinot Noir,Left Coast Cellars,[2020]
US,Estate Whole Cluster,92,37.0,Oregon,Chehalem Mountains,Paul Gregutt,@paulgwine ,Raptor Ridge 2020 Estate Whole Cluster Pinot Noir (Chehalem Mountains),Pinot Noir,Raptor Ridge,[2020]
France,Beaune Grèves Vigne de l'Enfant Jésus Premier Cru,92,152.0,Burgundy,Beaune,Roger Voss,@vossroger,Bouchard Père & Fils 2012 Beaune Grèves Vigne de l'Enfant Jésus Premier Cru  (Beaune),Pinot Noir,Bouchard Père & Fils,[2012]
France,Clos du Roi Premier Cru,92,81.0,Burgundy,Beaune,Roger Voss,@vossroger,Chanson Père et Fils 2011 Clos du Roi Premier Cru  (Beaune),Pinot Noir,Chanson Père et Fils,[]
France,Epenots Premier Cru,92,109.0,Burgundy,Pommard,Roger Voss,@vossroger,Chanson Père et Fils 2011 Epenots Premier Cru  (Pommard),Pinot Noir,Chanson Père et Fils,[]
