country,designation,points,price,province,region_1,taster_name,taster_twitter_handle,title,variety,winery,year
US,Durell Vineyard,94,46.0,California,Sonoma Valley,Virginie Boone,@vboone,Gary Farrell 2020 Durell Vineyard Chardonnay (Sonoma Valley),Chardonnay,Gary Farrell,[2020]
US,Stagecoach Vineyard,87,36.0,California,Napa Valley,Virginie Boone,@vboone,Krupp Brothers 2020 Stagecoach Vineyard Chardonnay (Napa Valley),Chardonnay,Krupp Brothers,[2020]
US,Unoaked,91,24.0,California,North Coast,Jim Gordon,@gordone_cellars,Stargazer Barn 2021 Unoaked Chardonnay,Chardonnay,Stargazer Barn,[2021]
US,Spear,91,28.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Diatom 2022 Spear Chardonnay (Sta. Rita Hills),Chardonnay,Diatom,[2022]
US,Unoaked,91,23.0,California,Monterey,Matt Kettmann,@mattkettmann,Ex 2022 Unoaked Chardonnay (Monterey),Chardonnay,Ex,[2022]
US,Westside Farms,91,37.0,California,Russian River Valley,Virginie Boone,@vboone,Gary Farrell 2020 Westside Farms Chardonnay (Russian River Valley),Chardonnay,Gary Farrell,[2020]
US,Three Hills Cuvée,92,41.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Lange 2015 Three Hills Cuvée Chardonnay (Willamette Valley),Chardonnay,Lange,[2015]
US,Estate Grown,88,26.0,California,Russian River Valley,Virginie Boone,@vboone,J Vineyards & Winery 2019 Estate Grown Chardonnay (Russian River Valley),Chardonnay,J Vineyards & Winery,[2019]
France,Bourgogne A. Rodet,87,27.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Antonin Rodet 2013 Bourgogne A. Rodet  (Bourgogne),Chardonnay,Antonin Rodet,[2013]
France,B&G; Reserve,87,19.0,Languedoc-Roussillon,Vin de Pays d'Oc,Lauren Buzzeo,@laurbuzz,Barton & Guestier 2014 B&G; Reserve Chardonnay (Vin de Pays d'Oc),Chardonnay,Barton & Guestier,[2014]
France,Domaine Romy,84,17.0,Beaujolais,Beaujolais Blanc,Roger Voss,@vossroger,Paul Beaudet 2016 Domaine Romy  (Beaujolais Blanc),Chardonnay,Paul Beaudet,[2016]
Argentina,G Lot,85,30.0,Mendoza Province,Tupungato,Michael Schachner,@wineschach,Luca 2015 G Lot Chardonnay (Tupungato),Chardonnay,Luca,[2015]
Australia,The Reserve,84,33.0,Western Australia,Margaret River,Joe Czerwinski,@JoeCz,Evans & Tate 2010 The Reserve Chardonnay (Margaret River),Chardonnay,Evans & Tate,[]
US,Riverstone,88,19.0,California,Arroyo Seco,Matt Kettmann,@mattkettmann,J. Lohr 2020 Riverstone Chardonnay (Arroyo Seco),Chardonnay,J. Lohr,[2020]
US,Three Otters,88,22.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Fullerton 2020 Three Otters Chardonnay (Willamette Valley),Chardonnay,Fullerton,[2020]
US,Estate,88,22.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,Airlie 2019 Estate Chardonnay (Willamette Valley),Chardonnay,Airlie,[2019]
Argentina,Altitud,88,25.0,Mendoza Province,Tupungato,Michael Schachner,@wineschach,Andeluna 2019 Altitud Chardonnay (Tupungato),Chardonnay,Andeluna,[2019]
US,Estate Grown,86,14.0,California,Clarksburg,Jim Gordon,@gordone_cellars,LangeTwins 2022 Estate Grown Chardonnay (Clarksburg),Chardonnay,LangeTwins,[2022]
France,La Barre,91,30.0,Burgundy,Rully,Roger Voss,@vossroger,Domaine Ninot 2020 La Barre  (Rully),Chardonnay,Domaine Ninot,[2020]
France,Domaine du Pavillon,91,47.0,Burgundy,Meursault,Roger Voss,@vossroger,Albert Bichot 2020 Domaine du Pavillon  (Meursault),Chardonnay,Albert Bichot,[2020]
US,Hopland Ranches Estate Bottled,89,22.0,California,Mendocino,Jim Gordon,@gordone_cellars,Brutocao 2020 Hopland Ranches Estate Bottled Chardonnay (Mendocino),Chardonnay,Brutocao,[2020]
US,Mimi,89,23.0,Washington,Horse Heaven Hills,Sean P. Sullivan,@wawinereport,Chateau Ste. Michelle 2020 Mimi Chardonnay (Horse Heaven Hills),Chardonnay,Chateau Ste. Michelle,[2020]
France,Authentique,89,23.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Domaine Sangouard-Guyot 2021 Authentique  (Pouilly-Fuissé),Chardonnay,Domaine Sangouard-Guyot,[2021]
France,Clavoillon Premier Cru,93,122.0,Burgundy,Puligny-Montrachet,Roger Voss,@vossroger,Domaine Leflaive 2015 Clavoillon Premier Cru  (Puligny-Montrachet),Chardonnay,Domaine Leflaive,[2015]
US,Lily's Pet Nat,91,30.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Donkey & Goat 2021 Lily's Pet Nat Chardonnay (Anderson Valley),Chardonnay,Donkey & Goat,[2021]
US,Varietal Collection Dijon Clone 76,90,34.0,California,Temecula Valley,Matt Kettmann,@mattkettmann,Lorenzi Estate 2020 Varietal Collection Dijon Clone 76 Chardonnay (Temecula Valley),Chardonnay,Lorenzi Estate,[2020]
US,Estate Grown,88,29.0,California,Sonoma Mountain,Virginie Boone,@vboone,Belden Barns 2019 Estate Grown Chardonnay (Sonoma Mountain),Chardonnay,Belden Barns,[2019]
Australia,Diamond Label,86,16.0,Australia Other,South Eastern Australia,Joe Czerwinski,@JoeCz,Rosemount 2017 Diamond Label Chardonnay (South Eastern Australia),Chardonnay,Rosemount,[2017]
Canada,Meyer,88,24.0,British Columbia,Okanagan Valley,Paul Gregutt,@paulgwine ,Meyer Family Vineyards 2018 Meyer Chardonnay (Okanagan Valley),Chardonnay,Meyer Family Vineyards,[2018]
US,Mile Marker 33.89,88,24.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Borne 2020 Mile Marker 33.89 Chardonnay (Anderson Valley),Chardonnay,Borne,[2020]
US,Complicated,88,19.0,California,Sonoma Coast,Virginie Boone,@vboone,Taken Wine Co. 2021 Complicated Chardonnay (Sonoma Coast),Chardonnay,Taken Wine Co.,[2021]
US,Demuth Vineyard,91,37.0,California,Anderson Valley,Jim Gordon,@gordone_cellars,Lioco 2020 Demuth Vineyard Chardonnay (Anderson Valley),Chardonnay,Lioco,[2020]
US,Ex Anima,88,20.0,California,Monterey,Matt Kettmann,@mattkettmann,Wrath 2021 Ex Anima Chardonnay (Monterey),Chardonnay,Wrath,[2021]
US,Graton's Choice,86,33.0,California,Russian River Valley,Virginie Boone,@vboone,Chasseur 2020 Graton's Choice Chardonnay (Russian River Valley),Chardonnay,Chasseur,[2020]
France,Fourchaume Premier Cru,88,47.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Vrignaud 2017 Fourchaume Premier Cru  (Chablis),Chardonnay,Domaine Vrignaud,[2017]
Argentina,Made With Organic Grapes,86,13.0,Mendoza Province,Tupungato,Michael Schachner,@wineschach,Domaine Bousquet 2023 Made With Organic Grapes Chardonnay (Tupungato),Chardonnay,Domaine Bousquet,[]
France,Sélection,86,14.0,Loire Valley,Val de Loire,Roger Voss,@vossroger,Domaine des Tilleuls 2022 Sélection Chardonnay (Val de Loire),Chardonnay,Domaine des Tilleuls,[2022]
US,Rosella's Vineyard,92,34.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Loring Wine Company 2021 Rosella's Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Loring Wine Company,[2021]
US,Estate,92,49.0,California,Carneros,Virginie Boone,@vboone,Ram's Gate 2020 Estate Chardonnay (Carneros),Chardonnay,Ram's Gate,[2020]
US,Conservancy,88,25.0,California,Livermore Valley,Virginie Boone,@vboone,Concannon 2016 Conservancy Chardonnay (Livermore Valley),Chardonnay,Concannon,[2016]
US,The Lioness Estate Grown,91,37.0,California,Napa Valley,Virginie Boone,@vboone,Hess 2021 The Lioness Estate Grown Chardonnay (Napa Valley),Chardonnay,Hess,[2021]
US,Mery nel Cielo,85,17.0,California,Lodi,Virginie Boone,@vboone,Sharabella Wines 2015 Mery nel Cielo Chardonnay (Lodi),Chardonnay,Sharabella Wines,[2015]
France,Domaie Touzot,86,17.0,Burgundy,Mâcon-Villages,Roger Voss,@vossroger,Cave des Vignerons de Mancey 2019 Domaie Touzot  (Mâcon-Villages),Chardonnay,Cave des Vignerons de Mancey,[2019]
Argentina,Reserva,86,15.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Argento 2020 Reserva Chardonnay (Mendoza),Chardonnay,Argento,[2020]
US,Martinelli Road Vineyard,87,32.0,California,Russian River Valley,Virginie Boone,@vboone,Krutz 2018 Martinelli Road Vineyard Chardonnay (Russian River Valley),Chardonnay,Krutz,[2018]
US,Acin,92,48.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Brewer-Clifton 2018 Acin Chardonnay (Sta. Rita Hills),Chardonnay,Brewer-Clifton,[2018]
France,Cuvée Guy Moreau Vaillon Premier Cru,92,50.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Christian Moreau Père et Fils 2018 Cuvée Guy Moreau Vaillon Premier Cru  (Chablis),Chardonnay,Domaine Christian Moreau Père et Fils,[2018]
France,Roche Noire,90,30.0,Beaujolais,Beaujolais Blanc,Roger Voss,@vossroger,Domaine Lathuilière-Gravallon 2020 Roche Noire  (Beaujolais Blanc),Chardonnay,Domaine Lathuilière-Gravallon,[2020]
US,Bacigalupi Vineyard,90,39.0,California,Russian River Valley,Virginie Boone,@vboone,Gary Farrell 2019 Bacigalupi Vineyard Chardonnay (Russian River Valley),Chardonnay,Gary Farrell,[2019]
France,Brut Blanc de Blancs,90,101.0,Champagne,Champagne,Roger Voss,@vossroger,Château de Bligny NV Brut Blanc de Blancs Chardonnay (Champagne),Chardonnay,Château de Bligny,[]
US,The Girl Next Door ‘Roll in the Hay',88,26.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Alexandria Nicole 2012 The Girl Next Door ‘Roll in the Hay' Chardonnay (Columbia Valley (WA)),Chardonnay,Alexandria Nicole,[2012]
Argentina,Broquel,88,26.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Trapiche 2014 Broquel Chardonnay (Mendoza),Chardonnay,Trapiche,[2014]
US,Heritage Block Old Wente,88,33.0,California,Carneros,Virginie Boone,@vboone,Saintsbury 2021 Heritage Block Old Wente Chardonnay (Carneros),Chardonnay,Saintsbury,[2021]
US,Cuvée Ma Belle Heintz Ranch,88,26.0,California,Russian River Valley,Matt Kettmann,@mattkettmann,Sandler 2021 Cuvée Ma Belle Heintz Ranch Chardonnay (Russian River Valley),Chardonnay,Sandler,[2021]
US,Logan Sleepy Hollow Vineyard,88,22.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Talbott 2021 Logan Sleepy Hollow Vineyard Chardonnay (Santa Lucia Highlands),Chardonnay,Talbott,[2021]
Spain,Privat Brut Nature,89,26.0,Catalonia,Cava,Michael Schachner,@wineschach,Alta Alella 2019 Privat Brut Nature Chardonnay (Cava),Chardonnay,Alta Alella,[2019]
France,Charles VII Grande Cuvée des Lys Blanc de Blancs Brut,89,99.0,Champagne,Champagne,Roger Voss,@vossroger,Canard-Duchêne NV Charles VII Grande Cuvée des Lys Blanc de Blancs Brut Chardonnay (Champagne),Chardonnay,Canard-Duchêne,[]
US,Platinum Collection,85,24.0,California,Dry Creek Valley,Virginie Boone,@vboone,Michel-Schlumberger 2020 Platinum Collection Chardonnay (Dry Creek Valley),Chardonnay,Michel-Schlumberger,[2020]
France,Blanc de Blancs Grand Cru Brut,93,123.0,Champagne,Champagne,Roger Voss,@vossroger,Pehu-Simonet NV Blanc de Blancs Grand Cru Brut Chardonnay (Champagne),Chardonnay,Pehu-Simonet,[]
France,Domaine Drouhin-Vaudon Premier Cru,91,46.0,Burgundy,Chablis,Roger Voss,@vossroger,Joseph Drouhin 2014 Domaine Drouhin-Vaudon Premier Cru  (Chablis),Chardonnay,Joseph Drouhin,[2014]
France,Fourchaume Premier Cru,91,43.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2014 Fourchaume Premier Cru  (Chablis),Chardonnay,La Chablisienne,[2014]
US,Courtney's Vineyard,92,44.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Two Sisters 2019 Courtney's Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Two Sisters,[2019]
Argentina,Oak Cask,86,19.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Trapiche 2014 Oak Cask Chardonnay (Mendoza),Chardonnay,Trapiche,[2014]
US,Courtney's Vineyard,89,33.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Bright Angel WInes 2019 Courtney's Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Bright Angel WInes,[2019]
US,Sangiacomo Family Vineyards,91,31.0,California,Carneros,Virginie Boone,@vboone,Wm. Harrison 2021 Sangiacomo Family Vineyards Chardonnay (Carneros),Chardonnay,Wm. Harrison,[2021]
US,Conner Lee Vineyard,91,24.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Sightglass 2022 Conner Lee Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Sightglass,[2022]
US,Indian Wells,88,27.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Chateau Ste. Michelle 2014 Indian Wells Chardonnay (Columbia Valley (WA)),Chardonnay,Chateau Ste. Michelle,[2014]
Argentina,Elsa,80,13.0,Mendoza Province,San Rafael,Michael Schachner,@wineschach,Valentin Bianchi 2007 Elsa Chardonnay (San Rafael),Chardonnay,Valentin Bianchi,[]
France,Réserve,87,24.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Bouchard Père & Fils 2016 Réserve  (Bourgogne),Chardonnay,Bouchard Père & Fils,[2016]
France,Buissonnier,87,25.0,Burgundy,Montagny,Roger Voss,@vossroger,Vignerons de Buxy 2016 Buissonnier  (Montagny),Chardonnay,Vignerons de Buxy,[2016]
France,Marie-Antoinette,87,28.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Vincent 2016 Marie-Antoinette  (Pouilly-Fuissé),Chardonnay,Vincent,[2016]
US,Autumn Chase,85,20.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Page Cellars 2016 Autumn Chase Chardonnay (Columbia Valley (WA)),Chardonnay,Page Cellars,[2016]
US,Estate Reserve,90,28.0,Oregon,Willamette Valley,Paul Gregutt,@paulgwine ,David Hill 2017 Estate Reserve Chardonnay (Willamette Valley),Chardonnay,David Hill,[2017]
US,Jack's Hill,90,28.0,California,Monterey County,Matt Kettmann,@mattkettmann,Le P'tit Paysan 2018 Jack's Hill Chardonnay (Monterey County),Chardonnay,Le P'tit Paysan,[2018]
US,Unoaked,90,32.0,California,Russian River Valley,Virginie Boone,@vboone,Williams Selyem 2020 Unoaked Chardonnay (Russian River Valley),Chardonnay,Williams Selyem,[2020]
US,Durell Vineyard,92,36.0,California,Sonoma Coast,Virginie Boone,@vboone,Lutum 2021 Durell Vineyard Chardonnay (Sonoma Coast),Chardonnay,Lutum,[2021]
US,Estate Grown Estate Bottled,92,29.0,California,Russian River Valley,Virginie Boone,@vboone,Balletto 2021 Estate Grown Estate Bottled Chardonnay (Russian River Valley),Chardonnay,Balletto,[2021]
US,Here and Heaven John Sebastiano Vineyard,93,39.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,La Voix 2021 Here and Heaven John Sebastiano Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,La Voix,[2021]
US,Rancho Santa Rosa,93,33.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Lincourt 2020 Rancho Santa Rosa Chardonnay (Sta. Rita Hills),Chardonnay,Lincourt,[2020]
US,La Pristina,93,33.0,California,Edna Valley,Matt Kettmann,@mattkettmann,Baileyana 2020 La Pristina Chardonnay (Edna Valley),Chardonnay,Baileyana,[2020]
US,Rancho Santa Rosa,93,33.0,California,Sta. Rita Hills,Matt Kettmann,@mattkettmann,Foley 2020 Rancho Santa Rosa Chardonnay (Sta. Rita Hills),Chardonnay,Foley,[2020]
US,Alder Springs Vineyard,91,37.0,California,Mendocino,Jim Gordon,@gordone_cellars,Patz & Hall 2021 Alder Springs Vineyard Chardonnay (Mendocino),Chardonnay,Patz & Hall,[2021]
US,Estate,91,27.0,California,Carneros,Jim Gordon,@gordone_cellars,Poseidon 2021 Estate Chardonnay (Carneros),Chardonnay,Poseidon,[2021]
France,Vers Chanes,91,32.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Rijckaert 2021 Vers Chanes  (Pouilly-Fuissé),Chardonnay,Rijckaert,[2021]
US,West Block,91,39.0,California,Knights Valley,Virginie Boone,@vboone,Knights Bridge 2021 West Block Chardonnay (Knights Valley),Chardonnay,Knights Bridge,[2021]
US,Bacigalupi Vineyard,91,33.0,California,Russian River Valley,Virginie Boone,@vboone,MacRostie 2021 Bacigalupi Vineyard Chardonnay (Russian River Valley),Chardonnay,MacRostie,[2021]
US,Suzanne's Blend,88,25.0,California,Russian River Valley,Virginie Boone,@vboone,Gracianna 2021 Suzanne's Blend Chardonnay (Russian River Valley),Chardonnay,Gracianna,[2021]
US,Lot 526,87,17.0,California,Santa Barbara County,Matt Kettmann,@mattkettmann,Cameron Hughes 2020 Lot 526 Chardonnay (Santa Barbara County),Chardonnay,Cameron Hughes,[2020]
US,National Geographic Ocean Reserve Blanc de Blancs Estate Bottled,92,49.0,California,Green Valley,Virginie Boone,@vboone,Iron Horse 2017 National Geographic Ocean Reserve Blanc de Blancs Estate Bottled Chardonnay (Green Valley),Chardonnay,Iron Horse,[2017]
US,Teresa's Unoaked Estate Grown Estate Bottled,92,27.0,California,Russian River Valley,Virginie Boone,@vboone,Balletto 2021 Teresa's Unoaked Estate Grown Estate Bottled Chardonnay (Russian River Valley),Chardonnay,Balletto,[2021]
US,Lewis MacGregor Estate Vineyard,92,45.0,California,Russian River Valley,Virginie Boone,@vboone,Williams Selyem 2020 Lewis MacGregor Estate Vineyard Chardonnay (Russian River Valley),Chardonnay,Williams Selyem,[2020]
US,Pratt Vineyard Vine Hill Road,92,37.0,California,Russian River Valley,Virginie Boone,@vboone,MacPhail 2020 Pratt Vineyard Vine Hill Road Chardonnay (Russian River Valley),Chardonnay,MacPhail,[2020]
France,Vaillons Premier Cru,92,47.0,Burgundy,Chablis,Roger Voss,@vossroger,William Fèvre 2014 Vaillons Premier Cru  (Chablis),Chardonnay,William Fèvre,[2014]
France,Domaine Drouhin-Vaudon Montmains Premier Cru,92,49.0,Burgundy,Chablis,Roger Voss,@vossroger,Joseph Drouhin 2014 Domaine Drouhin-Vaudon Montmains Premier Cru  (Chablis),Chardonnay,Joseph Drouhin,[2014]
France,Domaine des Deux Roches Plénitude e Bonté,92,43.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Collovray et Terrier 2014 Domaine des Deux Roches Plénitude e Bonté  (Pouilly-Fuissé),Chardonnay,Collovray et Terrier,[2014]
France,Vieilles Vignes,91,41.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Collovray et Terrier 2013 Vieilles Vignes  (Pouilly-Fuissé),Chardonnay,Collovray et Terrier,[2013]
France,Vers Pouilly,91,44.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Pierre Vessigaud 2014 Vers Pouilly  (Pouilly-Fuissé),Chardonnay,Pierre Vessigaud,[2014]
US,SLH Estate Grown & Produced,92,31.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Hahn 2019 SLH Estate Grown & Produced Chardonnay (Santa Lucia Highlands),Chardonnay,Hahn,[2019]
Argentina,Finca Monte Lindo,80,7.0,Mendoza Province,Mendoza,Michael Schachner,@wineschach,Alta Vista 2013 Finca Monte Lindo Chardonnay (Mendoza),Chardonnay,Alta Vista,[2013]
France,Les Clos Grand Cru,93,94.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Laroche 2016 Les Clos Grand Cru  (Chablis),Chardonnay,Domaine Laroche,[2016]
France,Clos des Mouches Premier Cru,92,90.0,Burgundy,Beaune,Roger Voss,@vossroger,Chanson Père et Fils 2016 Clos des Mouches Premier Cru  (Beaune),Chardonnay,Chanson Père et Fils,[2016]
France,Les Combettes,92,64.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Château de Fuissé 2016 Les Combettes  (Pouilly-Fuissé),Chardonnay,Château de Fuissé,[2016]
France,Champ Gain Premier Cru,92,70.0,Burgundy,Puligny-Montrachet,Roger Voss,@vossroger,Jean-Claude Boisset 2015 Champ Gain Premier Cru  (Puligny-Montrachet),Chardonnay,Jean-Claude Boisset,[2015]
Australia,dB Selection,85,17.0,Australia Other,South Eastern Australia,Joe Czerwinski,@JoeCz,De Bortoli 2013 dB Selection Chardonnay (South Eastern Australia),Chardonnay,De Bortoli,[2013]
Spain,Gran Viña Sol,87,25.0,Catalonia,Penedès,Michael Schachner,@wineschach,Torres 2012 Gran Viña Sol Chardonnay (Penedès),Chardonnay,Torres,[2012]
France,Blanchot Grand Cru,93,64.0,Burgundy,Chablis,Roger Voss,@vossroger,La Chablisienne 2017 Blanchot Grand Cru  (Chablis),Chardonnay,La Chablisienne,[2017]
France,Le Clos Blanc Beaune Grèves Premier Cru,93,60.0,Burgundy,Beaune,Roger Voss,@vossroger,Louis Jadot 2018 Le Clos Blanc Beaune Grèves Premier Cru  (Beaune),Chardonnay,Louis Jadot,[2018]
France,Charmes Premier Cru,93,79.0,Burgundy,Meursault,Roger Voss,@vossroger,Olivier Leflaive 2018 Charmes Premier Cru  (Meursault),Chardonnay,Olivier Leflaive,[2018]
France,Blanchot Grand Cru,93,57.0,Burgundy,Chablis,Roger Voss,@vossroger,Pascal Bouchard 2018 Blanchot Grand Cru  (Chablis),Chardonnay,Pascal Bouchard,[2018]
France,Le Clos,92,55.0,Burgundy,Pouilly-Fuissé,Roger Voss,@vossroger,Château de Fuissé 2018 Le Clos  (Pouilly-Fuissé),Chardonnay,Château de Fuissé,[2018]
US,The Tribe,92,28.0,California,Lodi,Jim Gordon,@gordone_cellars,The Tribe 2022 The Tribe Chardonnay (Lodi),Chardonnay,The Tribe,[2022]
France,Cuvée 555 Brut,92,111.0,Champagne,Champagne,Roger Voss,@vossroger,Voirin-Jumel NV Cuvée 555 Brut Chardonnay (Champagne),Chardonnay,Voirin-Jumel,[]
France,Grand Cru Blanc de Blancs Chouilly Brut,92,96.0,Champagne,Champagne,Roger Voss,@vossroger,A.R. Lenoble  NV Grand Cru Blanc de Blancs Chouilly Brut Chardonnay (Champagne),Chardonnay,A.R. Lenoble ,[]
France,Vielles Vignes,89,27.0,Burgundy,Viré-Clessé,Roger Voss,@vossroger,Christophe Cordier 2020 Vielles Vignes  (Viré-Clessé),Chardonnay,Christophe Cordier,[2020]
France,Château de Mirande,89,22.0,Burgundy,Mâcon-Villages,Roger Voss,@vossroger,Loron et Fils 2020 Château de Mirande  (Mâcon-Villages),Chardonnay,Loron et Fils,[2020]
France,Vielles Vignes,89,27.0,Burgundy,Pouilly-Loché,Roger Voss,@vossroger,Marcel Couturier 2020 Vielles Vignes  (Pouilly-Loché),Chardonnay,Marcel Couturier,[2020]
US,Big Sissy Conner Lee Vineyard,89,42.0,Washington,Columbia Valley (WA),Paul Gregutt,@paulgwine ,Gorman 2014 Big Sissy Conner Lee Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Gorman,[2014]
US,Tondre Grapefield,91,30.0,California,Santa Lucia Highlands,Matt Kettmann,@mattkettmann,Tondré 2019 Tondre Grapefield Chardonnay (Santa Lucia Highlands),Chardonnay,Tondré,[2019]
US,Bacigalupi Vineyards,91,36.0,California,Russian River Valley,Virginie Boone,@vboone,Kobler 2021 Bacigalupi Vineyards Chardonnay (Russian River Valley),Chardonnay,Kobler,[2021]
US,Reserve,91,26.0,California,Clarksburg,Jim Gordon,@gordone_cellars,Bogle 2020 Reserve Chardonnay (Clarksburg),Chardonnay,Bogle,[2020]
US,C.S. Ridge Vineyard,86,21.0,California,Sonoma Valley,Virginie Boone,@vboone,Kunde 2020 C.S. Ridge Vineyard Chardonnay (Sonoma Valley),Chardonnay,Kunde,[2020]
US,Signpost,86,17.0,California,Sonoma Coast,Virginie Boone,@vboone,Trig Point 2020 Signpost Chardonnay (Sonoma Coast),Chardonnay,Trig Point,[2020]
US,Winemaker's Blend,83,13.0,California,Monterey County-Napa County-Sonoma County,Virginie Boone,@vboone,Ghost Pines 2020 Winemaker's Blend Chardonnay (Monterey County-Napa County-Sonoma County),Chardonnay,Ghost Pines,[2020]
US,Estate,92,35.0,California,Alexander Valley,Virginie Boone,@vboone,Stonestreet 2020 Estate Chardonnay (Alexander Valley),Chardonnay,Stonestreet,[2020]
US,Sangiacomo Green Acres Hill,92,38.0,California,Sonoma Coast,Virginie Boone,@vboone,Eric Kent 2020 Sangiacomo Green Acres Hill Chardonnay (Sonoma Coast),Chardonnay,Eric Kent,[2020]
US,Blonde,87,18.0,California,Lake County,Jim Gordon,@gordone_cellars,Playtime 2019 Blonde Chardonnay (Lake County),Chardonnay,Playtime,[2019]
France,Croix aux Moines,86,40.0,Burgundy,Chablis,Roger Voss,@vossroger,Domaine Pommier 2012 Croix aux Moines  (Chablis),Chardonnay,Domaine Pommier,[2012]
France,Vignes de la roche,89,25.0,Beaujolais,Beaujolais Blanc,Roger Voss,@vossroger,Château de Lavernette 2019 Vignes de la roche  (Beaujolais Blanc),Chardonnay,Château de Lavernette,[2019]
US,Olivelands Vineyards,86,16.0,California,Ventura County,Matt Kettmann,@mattkettmann,Clos des Amis 2021 Olivelands Vineyards Chardonnay (Ventura County),Chardonnay,Clos des Amis,[2021]
Australia,Reserve,87,20.0,Australia Other,South Eastern Australia,Joe Czerwinski,@JoeCz,Yellow Tail 2015 Reserve Chardonnay (South Eastern Australia),Chardonnay,Yellow Tail,[2015]
US,Brothers Reserve Chardonnay Copeland Vineyard,82,34.0,Washington,Rattlesnake Hills,Sean P. Sullivan,@wawinereport,Two Mountain 2017 Brothers Reserve Chardonnay Copeland Vineyard Chardonnay (Rattlesnake Hills),Chardonnay,Two Mountain,[2017]
Argentina,Wise Ass,82,9.0,Mendoza Province,Maipú,Michael Schachner,@wineschach,Finca Los Olmos 2020 Wise Ass Chardonnay (Maipú),Chardonnay,Finca Los Olmos,[2020]
France,Les Chapitres de Jaffelin,84,21.0,Burgundy,Bourgogne,Roger Voss,@vossroger,Jaffelin 2016 Les Chapitres de Jaffelin  (Bourgogne),Chardonnay,Jaffelin,[2016]
France,Les Mulots,83,14.0,Burgundy,Mâcon-Villages,Roger Voss,@vossroger,Domaine Luquet 2017 Les Mulots  (Mâcon-Villages),Chardonnay,Domaine Luquet,[2017]
US,Cold Creek Vineyard,88,23.0,Washington,Columbia Valley (WA),Sean P. Sullivan,@wawinereport,Januik 2021 Cold Creek Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Januik,[2021]
France,Collection,88,22.0,Burgundy,Viré-Clessé,Roger Voss,@vossroger,L. Tramier & Fils 2021 Collection  (Viré-Clessé),Chardonnay,L. Tramier & Fils,[2021]
France,Les Cornillaux,88,21.0,Burgundy,Saint-Véran,Roger Voss,@vossroger,Pierre Chardigny 2021 Les Cornillaux  (Saint-Véran),Chardonnay,Pierre Chardigny,[2021]
France,Grand Cru Blanc de Blancs Réserve Brut,90,72.0,Champagne,Champagne,Roger Voss,@vossroger,Chapuy NV Grand Cru Blanc de Blancs Réserve Brut Chardonnay (Champagne),Chardonnay,Chapuy,[]
US,DeMayo Vineyard,89,27.0,California,Livermore Valley,Jim Gordon,@gordone_cellars,Darcie Kent Vineyards 2020 DeMayo Vineyard Chardonnay (Livermore Valley),Chardonnay,Darcie Kent Vineyards,[2020]
